"","target_end_date","abbreviation","cases","location","state_name"
"4574",2022-06-11,"NV",82,25,"Nevada"
"4575",2022-06-18,"NV",55,25,"Nevada"
"4576",2022-06-25,"NV",30,25,"Nevada"
"4577",2022-07-02,"NV",23,25,"Nevada"
"4578",2022-07-09,"NV",18,25,"Nevada"
"4579",2022-07-16,"NV",15,25,"Nevada"
"4580",2022-07-23,"NV",4,25,"Nevada"
"4581",2022-07-30,"NV",4,25,"Nevada"
"4582",2022-08-06,"NV",1,25,"Nevada"
"4583",2022-08-13,"NV",0,25,"Nevada"
"4584",2022-08-20,"NV",1,25,"Nevada"
"4585",2022-08-27,"NV",3,25,"Nevada"
"4586",2022-09-03,"NV",4,25,"Nevada"
"4587",2022-09-10,"NV",1,25,"Nevada"
"4588",2022-09-17,"NV",6,25,"Nevada"
"4589",2022-09-24,"NV",10,25,"Nevada"
"4590",2022-10-01,"NV",15,25,"Nevada"
"4591",2022-10-08,"NV",32,25,"Nevada"
"4592",2022-10-15,"NV",12,25,"Nevada"
"4593",2022-10-22,"NV",14,25,"Nevada"
"4594",2022-10-29,"NV",11,25,"Nevada"
"4595",2022-11-05,"NV",29,25,"Nevada"
"4596",2022-11-12,"NV",76,25,"Nevada"
"4597",2022-11-19,"NV",138,25,"Nevada"
"4598",2022-11-26,"NV",230,25,"Nevada"
"4599",2022-12-03,"NV",400,25,"Nevada"
"4600",2022-12-10,"NV",369,25,"Nevada"
"4601",2022-12-17,"NV",246,25,"Nevada"
"4602",2022-12-24,"NV",227,25,"Nevada"
"4603",2022-12-31,"NV",179,25,"Nevada"
"4604",2023-01-07,"NV",116,25,"Nevada"
"4605",2023-01-14,"NV",37,25,"Nevada"
"4606",2023-01-21,"NV",21,25,"Nevada"
"4607",2023-01-28,"NV",11,25,"Nevada"
"4608",2023-02-04,"NV",4,25,"Nevada"
"4609",2023-02-11,"NV",11,25,"Nevada"
"4610",2023-02-18,"NV",12,25,"Nevada"
"4611",2023-02-25,"NV",3,25,"Nevada"
"4612",2023-03-04,"NV",4,25,"Nevada"
"4613",2023-03-11,"NV",3,25,"Nevada"
"4614",2023-03-18,"NV",6,25,"Nevada"
"4615",2023-03-25,"NV",8,25,"Nevada"
"4616",2023-04-01,"NV",4,25,"Nevada"
"4617",2023-04-08,"NV",4,25,"Nevada"
"4618",2023-04-15,"NV",8,25,"Nevada"
"4619",2023-04-22,"NV",0,25,"Nevada"
"4620",2023-04-29,"NV",4,25,"Nevada"
"4621",2023-05-06,"NV",7,25,"Nevada"
"4622",2023-05-13,"NV",6,25,"Nevada"
"4623",2023-05-20,"NV",3,25,"Nevada"
"4624",2023-05-27,"NV",6,25,"Nevada"
"4625",2023-06-03,"NV",6,25,"Nevada"
"4626",2023-06-10,"NV",11,25,"Nevada"
"4627",2023-06-17,"NV",8,25,"Nevada"
"4628",2023-06-24,"NV",8,25,"Nevada"
"4629",2023-07-01,"NV",7,25,"Nevada"
"4630",2023-07-08,"NV",6,25,"Nevada"
"4631",2023-07-15,"NV",10,25,"Nevada"
"4632",2023-07-22,"NV",7,25,"Nevada"
"4633",2023-07-29,"NV",4,25,"Nevada"
"4634",2023-08-05,"NV",6,25,"Nevada"
"4635",2023-08-12,"NV",6,25,"Nevada"
"4636",2023-08-19,"NV",3,25,"Nevada"
"4637",2023-08-26,"NV",4,25,"Nevada"
"4638",2023-09-02,"NV",3,25,"Nevada"
"4639",2023-09-09,"NV",4,25,"Nevada"
"4640",2023-09-16,"NV",0,25,"Nevada"
"4641",2023-09-23,"NV",4,25,"Nevada"
"4642",2023-09-30,"NV",2,25,"Nevada"
"4643",2023-10-07,"NV",4,25,"Nevada"
"4644",2023-10-14,"NV",6,25,"Nevada"
"4645",2023-10-21,"NV",7,25,"Nevada"
"4646",2023-10-28,"NV",6,25,"Nevada"
"4647",2023-11-04,"NV",12,25,"Nevada"
"4648",2023-11-11,"NV",22,25,"Nevada"
"4649",2023-11-18,"NV",26,25,"Nevada"
"4650",2023-11-25,"NV",38,25,"Nevada"
"4651",2023-12-02,"NV",42,25,"Nevada"
"4652",2023-12-09,"NV",72,25,"Nevada"
"4653",2023-12-16,"NV",105,25,"Nevada"
"4654",2023-12-23,"NV",149,25,"Nevada"
"4655",2023-12-30,"NV",158,25,"Nevada"
"4656",2024-01-06,"NV",137,25,"Nevada"
"4657",2024-01-13,"NV",139,25,"Nevada"
"4658",2024-01-20,"NV",76,25,"Nevada"
"4659",2024-01-27,"NV",64,25,"Nevada"
"4660",2024-02-03,"NV",56,25,"Nevada"
"4661",2024-02-10,"NV",31,25,"Nevada"
"4662",2024-02-17,"NV",49,25,"Nevada"
"4663",2024-02-24,"NV",43,25,"Nevada"
"4664",2024-03-02,"NV",49,25,"Nevada"
"4665",2024-03-09,"NV",43,25,"Nevada"
"4666",2024-03-16,"NV",29,25,"Nevada"
"4667",2024-03-23,"NV",38,25,"Nevada"
"4668",2024-03-30,"NV",25,25,"Nevada"
"4669",2024-04-06,"NV",35,25,"Nevada"
"4670",2024-04-13,"NV",22,25,"Nevada"
"4671",2024-04-20,"NV",24,25,"Nevada"
"4672",2024-04-27,"NV",20,25,"Nevada"
"4673",2024-05-04,"NV",10,25,"Nevada"
"4674",2024-05-11,"NV",0,25,"Nevada"
"4675",2024-05-18,"NV",2,25,"Nevada"
"4676",2020-10-24,"NH",0,26,"New Hampshire"
"4677",2020-10-31,"NH",0,26,"New Hampshire"
"4678",2020-11-07,"NH",0,26,"New Hampshire"
"4679",2020-11-14,"NH",1,26,"New Hampshire"
"4680",2020-11-21,"NH",1,26,"New Hampshire"
"4681",2020-11-28,"NH",0,26,"New Hampshire"
"4682",2020-12-05,"NH",0,26,"New Hampshire"
"4683",2020-12-12,"NH",0,26,"New Hampshire"
"4684",2020-12-19,"NH",0,26,"New Hampshire"
"4685",2020-12-26,"NH",2,26,"New Hampshire"
"4686",2021-01-02,"NH",1,26,"New Hampshire"
"4687",2021-01-09,"NH",1,26,"New Hampshire"
"4688",2021-01-16,"NH",0,26,"New Hampshire"
"4689",2021-01-23,"NH",1,26,"New Hampshire"
"4690",2021-01-30,"NH",1,26,"New Hampshire"
"4691",2021-02-06,"NH",0,26,"New Hampshire"
"4692",2021-02-13,"NH",1,26,"New Hampshire"
"4693",2021-02-20,"NH",1,26,"New Hampshire"
"4694",2021-02-27,"NH",0,26,"New Hampshire"
"4695",2021-03-06,"NH",0,26,"New Hampshire"
"4696",2021-03-13,"NH",0,26,"New Hampshire"
"4697",2021-03-20,"NH",0,26,"New Hampshire"
"4698",2021-03-27,"NH",1,26,"New Hampshire"
"4699",2021-04-03,"NH",0,26,"New Hampshire"
"4700",2021-04-10,"NH",1,26,"New Hampshire"
"4701",2021-04-17,"NH",1,26,"New Hampshire"
"4702",2021-04-24,"NH",1,26,"New Hampshire"
"4703",2021-05-01,"NH",0,26,"New Hampshire"
"4704",2021-05-08,"NH",3,26,"New Hampshire"
"4705",2021-05-15,"NH",0,26,"New Hampshire"
"4706",2021-05-22,"NH",0,26,"New Hampshire"
"4707",2021-05-29,"NH",0,26,"New Hampshire"
"4708",2021-06-05,"NH",0,26,"New Hampshire"
"4709",2021-06-12,"NH",0,26,"New Hampshire"
"4710",2021-06-19,"NH",0,26,"New Hampshire"
"4711",2021-06-26,"NH",0,26,"New Hampshire"
"4712",2021-07-03,"NH",0,26,"New Hampshire"
"4713",2021-07-10,"NH",0,26,"New Hampshire"
"4714",2021-07-17,"NH",0,26,"New Hampshire"
"4715",2021-07-24,"NH",0,26,"New Hampshire"
"4716",2021-07-31,"NH",0,26,"New Hampshire"
"4717",2021-08-07,"NH",0,26,"New Hampshire"
"4718",2021-08-14,"NH",0,26,"New Hampshire"
"4719",2021-08-21,"NH",0,26,"New Hampshire"
"4720",2021-08-28,"NH",0,26,"New Hampshire"
"4721",2021-09-04,"NH",0,26,"New Hampshire"
"4722",2021-09-11,"NH",0,26,"New Hampshire"
"4723",2021-09-18,"NH",0,26,"New Hampshire"
"4724",2021-09-25,"NH",0,26,"New Hampshire"
"4725",2021-10-02,"NH",1,26,"New Hampshire"
"4726",2021-10-09,"NH",0,26,"New Hampshire"
"4727",2021-10-16,"NH",2,26,"New Hampshire"
"4728",2021-10-23,"NH",1,26,"New Hampshire"
"4729",2021-10-30,"NH",0,26,"New Hampshire"
"4730",2021-11-06,"NH",0,26,"New Hampshire"
"4731",2021-11-13,"NH",1,26,"New Hampshire"
"4732",2021-11-20,"NH",0,26,"New Hampshire"
"4733",2021-11-27,"NH",2,26,"New Hampshire"
"4734",2021-12-04,"NH",1,26,"New Hampshire"
"4735",2021-12-11,"NH",3,26,"New Hampshire"
"4736",2021-12-18,"NH",9,26,"New Hampshire"
"4737",2021-12-25,"NH",5,26,"New Hampshire"
"4738",2022-01-01,"NH",6,26,"New Hampshire"
"4739",2022-01-08,"NH",4,26,"New Hampshire"
"4740",2022-01-15,"NH",7,26,"New Hampshire"
"4741",2022-01-22,"NH",6,26,"New Hampshire"
"4742",2022-01-29,"NH",1,26,"New Hampshire"
"4743",2022-02-05,"NH",1,26,"New Hampshire"
"4744",2022-02-12,"NH",9,26,"New Hampshire"
"4745",2022-02-19,"NH",7,26,"New Hampshire"
"4746",2022-02-26,"NH",0,26,"New Hampshire"
"4747",2022-03-05,"NH",2,26,"New Hampshire"
"4748",2022-03-12,"NH",14,26,"New Hampshire"
"4749",2022-03-19,"NH",10,26,"New Hampshire"
"4750",2022-03-26,"NH",9,26,"New Hampshire"
"4751",2022-04-02,"NH",7,26,"New Hampshire"
"4752",2022-04-09,"NH",14,26,"New Hampshire"
"4753",2022-04-16,"NH",18,26,"New Hampshire"
"4754",2022-04-23,"NH",30,26,"New Hampshire"
"4755",2022-04-30,"NH",28,26,"New Hampshire"
"4756",2022-05-07,"NH",23,26,"New Hampshire"
"4757",2022-05-14,"NH",17,26,"New Hampshire"
"4758",2022-05-21,"NH",13,26,"New Hampshire"
"4759",2022-05-28,"NH",9,26,"New Hampshire"
"4760",2022-06-04,"NH",6,26,"New Hampshire"
"4761",2022-06-11,"NH",4,26,"New Hampshire"
"4762",2022-06-18,"NH",1,26,"New Hampshire"
"4763",2022-06-25,"NH",1,26,"New Hampshire"
"4764",2022-07-02,"NH",0,26,"New Hampshire"
"4765",2022-07-09,"NH",1,26,"New Hampshire"
"4766",2022-07-16,"NH",0,26,"New Hampshire"
"4767",2022-07-23,"NH",1,26,"New Hampshire"
"4768",2022-07-30,"NH",1,26,"New Hampshire"
"4769",2022-08-06,"NH",0,26,"New Hampshire"
"4770",2022-08-13,"NH",0,26,"New Hampshire"
"4771",2022-08-20,"NH",0,26,"New Hampshire"
"4772",2022-08-27,"NH",0,26,"New Hampshire"
"4773",2022-09-03,"NH",0,26,"New Hampshire"
"4774",2022-09-10,"NH",0,26,"New Hampshire"
"4775",2022-09-17,"NH",3,26,"New Hampshire"
"4776",2022-09-24,"NH",1,26,"New Hampshire"
"4777",2022-10-01,"NH",1,26,"New Hampshire"
"4778",2022-10-08,"NH",0,26,"New Hampshire"
"4779",2022-10-15,"NH",0,26,"New Hampshire"
"4780",2022-10-22,"NH",1,26,"New Hampshire"
"4781",2022-10-29,"NH",0,26,"New Hampshire"
"4782",2022-11-05,"NH",3,26,"New Hampshire"
"4783",2022-11-12,"NH",3,26,"New Hampshire"
"4784",2022-11-19,"NH",9,26,"New Hampshire"
"4785",2022-11-26,"NH",9,26,"New Hampshire"
"4786",2022-12-03,"NH",34,26,"New Hampshire"
"4787",2022-12-10,"NH",70,26,"New Hampshire"
"4788",2022-12-17,"NH",83,26,"New Hampshire"
"4789",2022-12-24,"NH",117,26,"New Hampshire"
"4790",2022-12-31,"NH",141,26,"New Hampshire"
"4791",2023-01-07,"NH",108,26,"New Hampshire"
"4792",2023-01-14,"NH",47,26,"New Hampshire"
"4793",2023-01-21,"NH",23,26,"New Hampshire"
"4794",2023-01-28,"NH",19,26,"New Hampshire"
"4795",2023-02-04,"NH",4,26,"New Hampshire"
"4796",2023-02-11,"NH",8,26,"New Hampshire"
"4797",2023-02-18,"NH",4,26,"New Hampshire"
"4798",2023-02-25,"NH",2,26,"New Hampshire"
"4799",2023-03-04,"NH",2,26,"New Hampshire"
"4800",2023-03-11,"NH",4,26,"New Hampshire"
"4801",2023-03-18,"NH",10,26,"New Hampshire"
"4802",2023-03-25,"NH",9,26,"New Hampshire"
"4803",2023-04-01,"NH",9,26,"New Hampshire"
"4804",2023-04-08,"NH",6,26,"New Hampshire"
"4805",2023-04-15,"NH",0,26,"New Hampshire"
"4806",2023-04-22,"NH",1,26,"New Hampshire"
"4807",2023-04-29,"NH",2,26,"New Hampshire"
"4808",2023-05-06,"NH",3,26,"New Hampshire"
"4809",2023-05-13,"NH",1,26,"New Hampshire"
"4810",2023-05-20,"NH",0,26,"New Hampshire"
"4811",2023-05-27,"NH",4,26,"New Hampshire"
"4812",2023-06-03,"NH",1,26,"New Hampshire"
"4813",2023-06-10,"NH",0,26,"New Hampshire"
"4814",2023-06-17,"NH",2,26,"New Hampshire"
"4815",2023-06-24,"NH",0,26,"New Hampshire"
"4816",2023-07-01,"NH",1,26,"New Hampshire"
"4817",2023-07-08,"NH",0,26,"New Hampshire"
"4818",2023-07-15,"NH",1,26,"New Hampshire"
"4819",2023-07-22,"NH",0,26,"New Hampshire"
"4820",2023-07-29,"NH",1,26,"New Hampshire"
"4821",2023-08-05,"NH",1,26,"New Hampshire"
"4822",2023-08-12,"NH",1,26,"New Hampshire"
"4823",2023-08-19,"NH",0,26,"New Hampshire"
"4824",2023-08-26,"NH",0,26,"New Hampshire"
"4825",2023-09-02,"NH",4,26,"New Hampshire"
"4826",2023-09-09,"NH",1,26,"New Hampshire"
"4827",2023-09-16,"NH",0,26,"New Hampshire"
"4828",2023-09-23,"NH",2,26,"New Hampshire"
"4829",2023-09-30,"NH",1,26,"New Hampshire"
"4830",2023-10-07,"NH",2,26,"New Hampshire"
"4831",2023-10-14,"NH",0,26,"New Hampshire"
"4832",2023-10-21,"NH",0,26,"New Hampshire"
"4833",2023-10-28,"NH",2,26,"New Hampshire"
"4834",2023-11-04,"NH",2,26,"New Hampshire"
"4835",2023-11-11,"NH",2,26,"New Hampshire"
"4836",2023-11-18,"NH",2,26,"New Hampshire"
"4837",2023-11-25,"NH",1,26,"New Hampshire"
"4838",2023-12-02,"NH",7,26,"New Hampshire"
"4839",2023-12-09,"NH",15,26,"New Hampshire"
"4840",2023-12-16,"NH",28,26,"New Hampshire"
"4841",2023-12-23,"NH",41,26,"New Hampshire"
"4842",2023-12-30,"NH",51,26,"New Hampshire"
"4843",2024-01-06,"NH",46,26,"New Hampshire"
"4844",2024-01-13,"NH",47,26,"New Hampshire"
"4845",2024-01-20,"NH",30,26,"New Hampshire"
"4846",2024-01-27,"NH",24,26,"New Hampshire"
"4847",2024-02-03,"NH",37,26,"New Hampshire"
"4848",2024-02-10,"NH",43,26,"New Hampshire"
"4849",2024-02-17,"NH",41,26,"New Hampshire"
"4850",2024-02-24,"NH",33,26,"New Hampshire"
"4851",2024-03-02,"NH",39,26,"New Hampshire"
"4852",2024-03-09,"NH",33,26,"New Hampshire"
"4853",2024-03-16,"NH",38,26,"New Hampshire"
"4854",2024-03-23,"NH",25,26,"New Hampshire"
"4855",2024-03-30,"NH",17,26,"New Hampshire"
"4856",2024-04-06,"NH",16,26,"New Hampshire"
"4857",2024-04-13,"NH",14,26,"New Hampshire"
"4858",2024-04-20,"NH",12,26,"New Hampshire"
"4859",2024-04-27,"NH",4,26,"New Hampshire"
"4860",2024-05-04,"NH",3,26,"New Hampshire"
"4861",2024-05-11,"NH",0,26,"New Hampshire"
"4862",2024-05-18,"NH",0,26,"New Hampshire"
"4863",2020-10-24,"NJ",2,27,"New Jersey"
"4864",2020-10-31,"NJ",7,27,"New Jersey"
"4865",2020-11-07,"NJ",4,27,"New Jersey"
"4866",2020-11-14,"NJ",1,27,"New Jersey"
"4867",2020-11-21,"NJ",13,27,"New Jersey"
"4868",2020-11-28,"NJ",4,27,"New Jersey"
"4869",2020-12-05,"NJ",14,27,"New Jersey"
"4870",2020-12-12,"NJ",10,27,"New Jersey"
"4871",2020-12-19,"NJ",14,27,"New Jersey"
"4872",2020-12-26,"NJ",9,27,"New Jersey"
"4873",2021-01-02,"NJ",10,27,"New Jersey"
"4874",2021-01-09,"NJ",11,27,"New Jersey"
"4875",2021-01-16,"NJ",6,27,"New Jersey"
"4876",2021-01-23,"NJ",9,27,"New Jersey"
"4877",2021-01-30,"NJ",9,27,"New Jersey"
"4878",2021-02-06,"NJ",11,27,"New Jersey"
"4879",2021-02-13,"NJ",7,27,"New Jersey"
"4880",2021-02-20,"NJ",9,27,"New Jersey"
"4881",2021-02-27,"NJ",11,27,"New Jersey"
"4882",2021-03-06,"NJ",5,27,"New Jersey"
"4883",2021-03-13,"NJ",10,27,"New Jersey"
"4884",2021-03-20,"NJ",11,27,"New Jersey"
"4885",2021-03-27,"NJ",7,27,"New Jersey"
"4886",2021-04-03,"NJ",7,27,"New Jersey"
"4887",2021-04-10,"NJ",9,27,"New Jersey"
"4888",2021-04-17,"NJ",10,27,"New Jersey"
"4889",2021-04-24,"NJ",10,27,"New Jersey"
"4890",2021-05-01,"NJ",5,27,"New Jersey"
"4891",2021-05-08,"NJ",8,27,"New Jersey"
"4892",2021-05-15,"NJ",15,27,"New Jersey"
"4893",2021-05-22,"NJ",6,27,"New Jersey"
"4894",2021-05-29,"NJ",4,27,"New Jersey"
"4895",2021-06-05,"NJ",2,27,"New Jersey"
"4896",2021-06-12,"NJ",6,27,"New Jersey"
"4897",2021-06-19,"NJ",5,27,"New Jersey"
"4898",2021-06-26,"NJ",5,27,"New Jersey"
"4899",2021-07-03,"NJ",2,27,"New Jersey"
"4900",2021-07-10,"NJ",4,27,"New Jersey"
"4901",2021-07-17,"NJ",2,27,"New Jersey"
"4902",2021-07-24,"NJ",4,27,"New Jersey"
"4903",2021-07-31,"NJ",4,27,"New Jersey"
"4904",2021-08-07,"NJ",1,27,"New Jersey"
"4905",2021-08-14,"NJ",3,27,"New Jersey"
"4906",2021-08-21,"NJ",2,27,"New Jersey"
"4907",2021-08-28,"NJ",6,27,"New Jersey"
"4908",2021-09-04,"NJ",3,27,"New Jersey"
"4909",2021-09-11,"NJ",3,27,"New Jersey"
"4910",2021-09-18,"NJ",3,27,"New Jersey"
"4911",2021-09-25,"NJ",6,27,"New Jersey"
"4912",2021-10-02,"NJ",7,27,"New Jersey"
"4913",2021-10-09,"NJ",5,27,"New Jersey"
"4914",2021-10-16,"NJ",2,27,"New Jersey"
"4915",2021-10-23,"NJ",11,27,"New Jersey"
"4916",2021-10-30,"NJ",2,27,"New Jersey"
"4917",2021-11-06,"NJ",3,27,"New Jersey"
"4918",2021-11-13,"NJ",6,27,"New Jersey"
"4919",2021-11-20,"NJ",12,27,"New Jersey"
"4920",2021-11-27,"NJ",17,27,"New Jersey"
"4921",2021-12-04,"NJ",33,27,"New Jersey"
"4922",2021-12-11,"NJ",47,27,"New Jersey"
"4923",2021-12-18,"NJ",69,27,"New Jersey"
"4924",2021-12-25,"NJ",50,27,"New Jersey"
"4925",2022-01-01,"NJ",53,27,"New Jersey"
"4926",2022-01-08,"NJ",43,27,"New Jersey"
"4927",2022-01-15,"NJ",26,27,"New Jersey"
"4928",2022-01-22,"NJ",14,27,"New Jersey"
"4929",2022-01-29,"NJ",19,27,"New Jersey"
"4930",2022-02-05,"NJ",18,27,"New Jersey"
"4931",2022-02-12,"NJ",20,27,"New Jersey"
"4932",2022-02-19,"NJ",22,27,"New Jersey"
"4933",2022-02-26,"NJ",28,27,"New Jersey"
"4934",2022-03-05,"NJ",33,27,"New Jersey"
"4935",2022-03-12,"NJ",30,27,"New Jersey"
"4936",2022-03-19,"NJ",41,27,"New Jersey"
"4937",2022-03-26,"NJ",59,27,"New Jersey"
"4938",2022-04-02,"NJ",80,27,"New Jersey"
"4939",2022-04-09,"NJ",132,27,"New Jersey"
"4940",2022-04-16,"NJ",135,27,"New Jersey"
"4941",2022-04-23,"NJ",125,27,"New Jersey"
"4942",2022-04-30,"NJ",123,27,"New Jersey"
"4943",2022-05-07,"NJ",118,27,"New Jersey"
"4944",2022-05-14,"NJ",95,27,"New Jersey"
"4945",2022-05-21,"NJ",87,27,"New Jersey"
"4946",2022-05-28,"NJ",75,27,"New Jersey"
"4947",2022-06-04,"NJ",52,27,"New Jersey"
"4948",2022-06-11,"NJ",42,27,"New Jersey"
"4949",2022-06-18,"NJ",43,27,"New Jersey"
"4950",2022-06-25,"NJ",23,27,"New Jersey"
"4951",2022-07-02,"NJ",11,27,"New Jersey"
"4952",2022-07-09,"NJ",15,27,"New Jersey"
"4953",2022-07-16,"NJ",17,27,"New Jersey"
"4954",2022-07-23,"NJ",8,27,"New Jersey"
"4955",2022-07-30,"NJ",9,27,"New Jersey"
"4956",2022-08-06,"NJ",16,27,"New Jersey"
"4957",2022-08-13,"NJ",9,27,"New Jersey"
"4958",2022-08-20,"NJ",7,27,"New Jersey"
"4959",2022-08-27,"NJ",12,27,"New Jersey"
"4960",2022-09-03,"NJ",8,27,"New Jersey"
"4961",2022-09-10,"NJ",7,27,"New Jersey"
"4962",2022-09-17,"NJ",10,27,"New Jersey"
"4963",2022-09-24,"NJ",15,27,"New Jersey"
"4964",2022-10-01,"NJ",21,27,"New Jersey"
"4965",2022-10-08,"NJ",24,27,"New Jersey"
"4966",2022-10-15,"NJ",32,27,"New Jersey"
"4967",2022-10-22,"NJ",35,27,"New Jersey"
"4968",2022-10-29,"NJ",67,27,"New Jersey"
"4969",2022-11-05,"NJ",166,27,"New Jersey"
"4970",2022-11-12,"NJ",295,27,"New Jersey"
"4971",2022-11-19,"NJ",315,27,"New Jersey"
"4972",2022-11-26,"NJ",513,27,"New Jersey"
"4973",2022-12-03,"NJ",881,27,"New Jersey"
"4974",2022-12-10,"NJ",754,27,"New Jersey"
"4975",2022-12-17,"NJ",611,27,"New Jersey"
"4976",2022-12-24,"NJ",536,27,"New Jersey"
"4977",2022-12-31,"NJ",492,27,"New Jersey"
"4978",2023-01-07,"NJ",351,27,"New Jersey"
"4979",2023-01-14,"NJ",168,27,"New Jersey"
"4980",2023-01-21,"NJ",102,27,"New Jersey"
"4981",2023-01-28,"NJ",79,27,"New Jersey"
"4982",2023-02-04,"NJ",38,27,"New Jersey"
"4983",2023-02-11,"NJ",26,27,"New Jersey"
"4984",2023-02-18,"NJ",53,27,"New Jersey"
"4985",2023-02-25,"NJ",41,27,"New Jersey"
"4986",2023-03-04,"NJ",31,27,"New Jersey"
"4987",2023-03-11,"NJ",22,27,"New Jersey"
"4988",2023-03-18,"NJ",22,27,"New Jersey"
"4989",2023-03-25,"NJ",44,27,"New Jersey"
"4990",2023-04-01,"NJ",39,27,"New Jersey"
"4991",2023-04-08,"NJ",39,27,"New Jersey"
"4992",2023-04-15,"NJ",45,27,"New Jersey"
"4993",2023-04-22,"NJ",35,27,"New Jersey"
"4994",2023-04-29,"NJ",13,27,"New Jersey"
"4995",2023-05-06,"NJ",21,27,"New Jersey"
"4996",2023-05-13,"NJ",21,27,"New Jersey"
"4997",2023-05-20,"NJ",15,27,"New Jersey"
"4998",2023-05-27,"NJ",20,27,"New Jersey"
"4999",2023-06-03,"NJ",25,27,"New Jersey"
"5000",2023-06-10,"NJ",13,27,"New Jersey"
"5001",2023-06-17,"NJ",9,27,"New Jersey"
"5002",2023-06-24,"NJ",12,27,"New Jersey"
"5003",2023-07-01,"NJ",6,27,"New Jersey"
"5004",2023-07-08,"NJ",16,27,"New Jersey"
"5005",2023-07-15,"NJ",7,27,"New Jersey"
"5006",2023-07-22,"NJ",16,27,"New Jersey"
"5007",2023-07-29,"NJ",8,27,"New Jersey"
"5008",2023-08-05,"NJ",15,27,"New Jersey"
"5009",2023-08-12,"NJ",6,27,"New Jersey"
"5010",2023-08-19,"NJ",12,27,"New Jersey"
"5011",2023-08-26,"NJ",16,27,"New Jersey"
"5012",2023-09-02,"NJ",10,27,"New Jersey"
"5013",2023-09-09,"NJ",13,27,"New Jersey"
"5014",2023-09-16,"NJ",10,27,"New Jersey"
"5015",2023-09-23,"NJ",19,27,"New Jersey"
"5016",2023-09-30,"NJ",9,27,"New Jersey"
"5017",2023-10-07,"NJ",17,27,"New Jersey"
"5018",2023-10-14,"NJ",13,27,"New Jersey"
"5019",2023-10-21,"NJ",33,27,"New Jersey"
"5020",2023-10-28,"NJ",44,27,"New Jersey"
"5021",2023-11-04,"NJ",26,27,"New Jersey"
"5022",2023-11-11,"NJ",46,27,"New Jersey"
"5023",2023-11-18,"NJ",32,27,"New Jersey"
"5024",2023-11-25,"NJ",75,27,"New Jersey"
"5025",2023-12-02,"NJ",128,27,"New Jersey"
"5026",2023-12-09,"NJ",159,27,"New Jersey"
"5027",2023-12-16,"NJ",303,27,"New Jersey"
"5028",2023-12-23,"NJ",488,27,"New Jersey"
"5029",2023-12-30,"NJ",724,27,"New Jersey"
"5030",2024-01-06,"NJ",664,27,"New Jersey"
"5031",2024-01-13,"NJ",570,27,"New Jersey"
"5032",2024-01-20,"NJ",440,27,"New Jersey"
"5033",2024-01-27,"NJ",345,27,"New Jersey"
"5034",2024-02-03,"NJ",330,27,"New Jersey"
"5035",2024-02-10,"NJ",323,27,"New Jersey"
"5036",2024-02-17,"NJ",369,27,"New Jersey"
"5037",2024-02-24,"NJ",297,27,"New Jersey"
"5038",2024-03-02,"NJ",343,27,"New Jersey"
"5039",2024-03-09,"NJ",271,27,"New Jersey"
"5040",2024-03-16,"NJ",218,27,"New Jersey"
"5041",2024-03-23,"NJ",180,27,"New Jersey"
"5042",2024-03-30,"NJ",188,27,"New Jersey"
"5043",2024-04-06,"NJ",168,27,"New Jersey"
"5044",2024-04-13,"NJ",130,27,"New Jersey"
"5045",2024-04-20,"NJ",110,27,"New Jersey"
"5046",2024-04-27,"NJ",89,27,"New Jersey"
"5047",2024-05-04,"NJ",81,27,"New Jersey"
"5048",2024-05-11,"NJ",47,27,"New Jersey"
"5049",2024-05-18,"NJ",32,27,"New Jersey"
"5050",2020-10-24,"NM",1,28,"New Mexico"
"5051",2020-10-31,"NM",5,28,"New Mexico"
"5052",2020-11-07,"NM",10,28,"New Mexico"
"5053",2020-11-14,"NM",7,28,"New Mexico"
"5054",2020-11-21,"NM",0,28,"New Mexico"
"5055",2020-11-28,"NM",1,28,"New Mexico"
"5056",2020-12-05,"NM",0,28,"New Mexico"
"5057",2020-12-12,"NM",0,28,"New Mexico"
"5058",2020-12-19,"NM",4,28,"New Mexico"
"5059",2020-12-26,"NM",2,28,"New Mexico"
"5060",2021-01-02,"NM",1,28,"New Mexico"
"5061",2021-01-09,"NM",3,28,"New Mexico"
"5062",2021-01-16,"NM",2,28,"New Mexico"
"5063",2021-01-23,"NM",10,28,"New Mexico"
"5064",2021-01-30,"NM",2,28,"New Mexico"
"5065",2021-02-06,"NM",4,28,"New Mexico"
"5066",2021-02-13,"NM",3,28,"New Mexico"
"5067",2021-02-20,"NM",1,28,"New Mexico"
"5068",2021-02-27,"NM",1,28,"New Mexico"
"5069",2021-03-06,"NM",1,28,"New Mexico"
"5070",2021-03-13,"NM",0,28,"New Mexico"
"5071",2021-03-20,"NM",1,28,"New Mexico"
"5072",2021-03-27,"NM",0,28,"New Mexico"
"5073",2021-04-03,"NM",0,28,"New Mexico"
"5074",2021-04-10,"NM",2,28,"New Mexico"
"5075",2021-04-17,"NM",1,28,"New Mexico"
"5076",2021-04-24,"NM",0,28,"New Mexico"
"5077",2021-05-01,"NM",0,28,"New Mexico"
"5078",2021-05-08,"NM",0,28,"New Mexico"
"5079",2021-05-15,"NM",0,28,"New Mexico"
"5080",2021-05-22,"NM",1,28,"New Mexico"
